mol_canonical_id,mol_id,mol_name,smiles
MOL_622b5744e227,Target_lig_979,Hoechst_33258_4,C1=CC(=CC(=C1)C(=O)NC2=CC=CC(=C2)C(=N)N)C(=O)NC3=CC=CC(=C3)C(=N)N
MOL_2185f459f720,Target_lig_978,Hoechst_33258_2,C1CN=C(N1)N/N=C/C2=CC=C(C=C2)C3=CN4C=C(C=CC4=N3)/C=N\NC5=NCCN5
MOL_99cb7026bd7f,Target_lig_1276,Hoechst_33258_1,Nc1cccc(c1)c1[nH]c2c(n1)cc(cc2)c1ccc2c(c1)nc([nH]2)c1cccc(c1)N
MOL_8fc59c4b5506,Target_lig_977,Pentamidine_8,CN=C(C1=CC=C(C=C1)N=C(C2=CC(=CC=C2)C(=NC3=CC=C(C=C3)C(=NC)N)N)N)N
MOL_18da956e35ca,Target_lig_945,CCUG_compound_76,Cc1ccc2nc(Nc3ccc4nc(NCCOCc5ccccc5)sc4c3)nc(NCCCO)c2c1
MOL_2bc9115154d6,Target_lig_975,Pentamidine_6,CN=C(C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=NC)N)N
MOL_fdc3d9871a8c,Target_lig_974,Pentamidine_5,C1=CC(=CC(=C1)OCCOC2=CC=C(C=C2)C(=N)N)N
MOL_5e099c5bbb6c,Target_lig_973,Pentamidine_4,CN=C(N)NC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)NC(=NC)N
MOL_287796687ae8,Target_lig_972,Pentamidine_3,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)N=C(N)N)C(=O)NC3=CC=C(C=C3)N=C(N)N
MOL_56e326743d67,Target_lig_971,Pentamidine_2,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)C(=N)N)C(=O)NC3=CC=C(C=C3)C(=N)N
MOL_d330354c728f,Target_lig_970,Pentamidine_1,C1=CC(=CC=C1C(=N)N)NC(=O)C2=CC(=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=N)N)N
MOL_90c05df0cc27,Target_lig_947,CCUG_compound_78,Cc1ccc2nc(Nc3ccc4nc(NCC(C)(C)O)sc4c3)nc(NCCCO)c2c1
MOL_74bcfff2d7d4,Target_lig_948,CCUG_compound_79,CN(C)CCNc1nc2ccc(Nc3nc(NCCCO)c4cc(C)ccc4n3)cc2s1
MOL_72f0f78b5579,Target_lig_949,CCUG_compound_80,Cc1ccc2nc(Nc3ccc4nc(sc4c3)N(CCO)CCO)nc(NCCCO)c2c1
MOL_758bd7c10c98,Target_lig_951,CCUG_compound_82,CN1CCN(CC1)c1nc2ccc(Nc3nc(NCCCO)c4cc(C)ccc4n3)cc2s1
MOL_f20511467be0,Target_lig_640,2H-3NPr,CCCN([C@H](C)C(=O)N(CCC)[C@H](C)C(=O)N(CCC)[C@H](C)C(=O)NCCNC(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1)C(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1
MOL_e0b7e8a9de7b,Target_lig_938,CCUG_compound_69,Cc1ccc2nc(Nc3ccc4nc(sc4c3)-c3ccc(cc3)C(N)=O)nc(NCCCO)c2c1
MOL_38b03358040c,Target_lig_939,CCUG_compound_70,Cc1ccc2nc(Nc3ccc4nc(sc4c3)-c3ccc4[nH]ccc4c3)nc(NCCCO)c2c1
MOL_50835e58a5f5,Target_lig_940,CCUG_compound_71,Cc1ccc2nc(Nc3ccc4nc(NC5CCN(Cc6ccccc6)CC5)sc4c3)nc(NCCCO)c2c1
MOL_1abf69c80531,Target_lig_941,CCUG_compound_72,Cc1ccc2nc(Nc3ccc4nc(sc4c3)N3CCOCC3)nc(NCCCO)c2c1
MOL_96c2e989e4d3,Target_lig_942,CCUG_compound_73,CC(C)CNc1nc2ccc(Nc3nc(NCCCO)c4cc(C)ccc4n3)cc2s1
MOL_e6c2d478d606,Target_lig_943,CCUG_compound_74,Cc1ccc2nc(Nc3ccc4nc(NCCN5CCOCC5)sc4c3)nc(NCCCO)c2c1
MOL_18a52273d084,Target_lig_944,CCUG_compound_75,Cc1ccc2nc(Nc3ccc4nc(NCc5ccc6OCOc6c5)sc4c3)nc(NCCCO)c2c1
MOL_6d63420aa1d1,Target_lig_638,2H-3G,C[NH+]1CCN(CC1)C1=CC=C2NC(=NC2=C1)C1=CC=C2NC(=NC2=C1)C1=CC(OCCCC(=O)NCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CCCOC2=CC=CC(=C2)C2=NC3=CC(=CC=C3N2)C2=NC3=CC(=CC=C3N2)N2CC[NH+](C)CC2)=CC=C1
MOL_8fac369b5efe,Target_lig_639,2H-3NMe,C[C@@H](N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1)C(=O)NCCNC(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1
MOL_cac0c72e3635,Target_lig_928,CCUG_compound_59,OCCCNc1nc(Nc2ccc3OCCOc3c2)nc2ccc(F)cc12
MOL_bec35ab7e863,Target_lig_1010,miR-21 binder compound 5,CCCN(C(=O)CN(C(=O)NCc1nnn(c1)CCCNC(=O)CCCOc1ccc(cc1)c1nc2c([nH]1)ccc(c2)c1ccc(cc1)N1CCN(CC1)C)CCC)CC(=O)N(CC(=O)N(Cc1nnn(c1)CCCNC(=O)CCCOc1ccc(cc1)c1nc2c([nH]1)ccc(c2)c1ccc(cc1)N1CCN(CC1)C)CC(=O)NCC[O+](c1ccc(cc1O)/C=C/1\SC(=C(C1=O)C(=O)OCC)Nc1ccccc1)C[O+](c1ccc(cc1O)/C=C/1\SC(=C(C1=O)C(=O)OCC)Nc1ccccc1)C[O+](c1ccc(cc1O)/C=C/1\SC(=C(C1=O)C(=O)OCC)Nc1ccccc1)COc1ccc(cc1O)/C=C/1\SC(=C(C1=O)C(=O)OCC)Nc1ccccc1)CCC
MOL_22dfb604f07f,Target_lig_641,2H-K4,CCCN(CC(=O)N[C@H](CCCCNC(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1)C(N)=O)C(=O)CN(CCC)C(=O)CN(CCC)C(=O)CN(CCC)C(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1
MOL_590aeed49e27,Target_lig_642,2H-K4NH,C[C@@H](NC(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCNC(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1)C(N)=O
MOL_7ebb09ea4b18,Target_lig_643,2H-K4NMe,C[C@@H](N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1)C(=O)N[C@H](CCCCNC(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1)C(N)=O
MOL_a11068c581a5,Target_lig_645,2H-K4NPr,CCCN([C@H](C)C(=O)N(CCC)[C@H](C)C(=O)N(CCC)[C@H](C)C(=O)N(CCC)[C@H](C)C(=O)N[C@H](CCCCNC(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1)C(N)=O)C(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1
MOL_6330fc0304ac,Target_lig_894,CCUG_compound_25,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)O)NCCCO
MOL_2bb3aded0f7b,Target_lig_895,CCUG_compound_26,CC(C1=CC(=CC=C1)NC2=NC3=CC=CC=C3C(=N2)N(C)C)O
MOL_707ae3c25b78,Target_lig_896,CCUG_compound_27,COC1=CC=CC(=C1)NC2=NC3=CC=CC=C3C(=N2)NCCCO
MOL_581c87b600c0,Target_lig_897,CCUG_compound_28,CC(=O)C1=CC(=CC=C1)NC2=NC3=CC=CC=C3C(=N2)N(C)C
MOL_7e0aea931e5c,Target_lig_898,CCUG_compound_29,CCNC1=NC(=NC2=CC=CC=C21)NC3=CC=C(C=C3)O
MOL_dc7678a6979e,Target_lig_899,CCUG_compound_30,CCOC1=C(C=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=NC4=CC=CC=C4N3)Cl)[N+](=O)[O-]
MOL_eeb9904ff666,Target_lig_900,CCUG_compound_31,CNC1=NC(=NC2=CC=CC=C21)NC3=CC(=CC=C3)O
MOL_2b8c2bde2638,Target_lig_901,CCUG_compound_32,CC(=O)NC1=CC=CC(=C1)NC2=NC3=CC=CC=C3C(=N2)NCCCO
MOL_4d78755c3273,Target_lig_902,CCUG_compound_33,CCNC1=NC(=NC2=CC=CC=C21)NC3=CC(=CC=C3)O
MOL_6c70b1d132d7,Target_lig_893,CCUG_compound_24,CC(=O)NC1=CC=CC(=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4CCCO4
MOL_370034f59281,Target_lig_529,Diphenylfuran _analog_1,CN(C)CCCN=C(C1=CC=C(C=C1)C2=CC=C(O2)C3=CC=C(C=C3)C(=NCCCN(C)C)N)N
MOL_24cd90c2b72d,Target_lig_530,Diphenylfuran _analog_2,CC(C)NC1=CC=C(C=C1)C2=CC=C(O2)C3=CC=C(C=C3)NC(C)C
MOL_308de944bbac,Target_lig_531,Diphenylfuran _analog_3,CN(C)CCCN=C(C1=CC=C(C=C1)C2=CN=C(O2)C3=CC=C(C=C3)C(=NCCCN(C)C)N)N
MOL_bfea075a586d,Target_lig_532,Diphenylfuran _analog_4,CN(C)CCCN=C(C1=CC=C(C=C1)C2=CC=C(S2)C3=CC=C(C=C3)C(=NCCCN(C)C)N)N
MOL_a554171443be,Target_lig_882,CCUG_compound_13,CN(C)C1=NC(=NC2=CC=CC=C21)NC3=CC=C(C=C3)O
MOL_a1d05f7dd40a,Target_lig_872,CCUG_compound_3,COC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCCO
MOL_3ae2e7af8a54,Target_lig_873,CCUG_compound_4,CN(C)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCCO
MOL_39df2c93b881,Target_lig_874,CCUG_compound_5,CC(=O)NC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4CCCO4
MOL_afb92397d1ab,Target_lig_875,CCUG_compound_6,CN(C)C1=NC(=NC2=CC=CC=C21)NC3=CC=C(C=C3)C(=O)N
MOL_2fbaedb8e292,Target_lig_876,CCUG_compound_7,C1COC2=C(O1)C=CC(=C2)NC3=NC4=CC=CC=C4C(=N3)NCCCO
MOL_3f5e3346e519,Target_lig_877,CCUG_compound_8,COC1=C(C=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCO)Cl
MOL_7b5dadd29fc5,Target_lig_878,CCUG_compound_9,CC(=O)NC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCO
MOL_570f0128fc54,Target_lig_879,CCUG_compound_10,CN(C)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)N(C)C
MOL_164b89c239f5,Target_lig_880,CCUG_compound_11,CN(C)C1=NC(=NC2=CC=CC=C21)NC3=CC=C(C=C3)OC
MOL_c60f54261799,Target_lig_881,CCUG_compound_12,COC1=C(C=CC(=C1)C2=NC3=C(N2)C=C(C=C3)N4C=NN=N4)OCCN5CCCC5
MOL_a4a34f020fea,Target_lig_913,CCUG_compound_44,CC(=O)NC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCCO
MOL_7d25d362e49f,Target_lig_883,CCUG_compound_14,CCN1C2=CC=CC=C2C(=N1)CNC(=O)CN(C)C3CCNCC3
MOL_c7a93a3bcdc9,Target_lig_884,CCUG_compound_15,CC(=O)NC1=CC=CC(=C1)NC2=NC3=CC=CC=C3C(=N2)N4CCCC4
MOL_c4192d089a73,Target_lig_885,CCUG_compound_16,CC(C1=CC(=CC=C1)NC2=NC3=CC=CC=C3C(=N2)N4CCCC4)O
MOL_669365fc104f,Target_lig_886,CCUG_compound_17,CN(C)C1=NC(=NC2=CC=CC=C21)NC3=CC(=CC=C3)O
MOL_ba44dbb2e411,Target_lig_887,CCUG_compound_18,CC(=O)C1=CC(=CC=C1)NC2=NC3=CC=CC=C3C(=N2)NCCCO
MOL_151262d7c58e,Target_lig_888,CCUG_compound_19,CC(=O)NC1=CC=CC(=C1)NC2=NC3=CC=CC=C3C(=N2)N(C)C
MOL_230c70f34f73,Target_lig_889,CCUG_compound_20,CN(C)C1=NC(=NC2=CC=CC=C21)NC3=CC4=C(C=C3)OCCO4
MOL_6d6881a2303a,Target_lig_890,CCUG_compound_21,CC1=CC=CC=C1NC2=NC3=CC=CC=C3C(=N2)NCCCO
MOL_f4fe57b6bca1,Target_lig_891,CCUG_compound_22,C=CCNC1=NC(=NC2=CC=CC=C21)NC3=CC=C(C=C3)O
MOL_b41be428a435,Target_lig_892,CCUG_compound_23,CN(C)C1=NC(=NC2=CC=CC=C21)NC3=CC(=CC=C3)OC
MOL_63e48bbf8b94,Target_lig_914,CCUG_compound_45,C1OC2=C(O1)C=C(C=C2)NC3=NC4=CC=CC=C4C(=N3)NCCCO
MOL_4063ec3c68f3,Target_lig_534,Diphenylfuran _analog_6,CN(C)CCCN=C(C1=CC=C(C=C1)C2=CC=C(N2)C3=CC=C(C=C3)C(=NCCCN(C)C)N)N
MOL_84f573aa1178,Target_lig_533,Diphenylfuran _analog_5,CN(C)CCCN=C(C1=CC=C(C=C1)C2=NC(=NC=C2)C3=CC=C(C=C3)C(=NCCCN(C)C)N)N
MOL_cd27727a7f67,Target_lig_536,Neomycin-acridine conjugated aminoglycoside1,[C@H]1([C@H]([C@@H]([C@@H](O[C@H]1CN)O[C@H]1[C@@H]([C@H]([C@@H](C[C@H]1N)N)O)O[C@H]1[C@@H]([C@H]([C@@H](O1)CSCCNc1c2c(cccc2)nc2c1cccc2)O[C@@H]1[C@H]([C@H]([C@H]([C@H](O1)CN)O)O)N)O)N)O)O
MOL_8ed61f8b5ee8,Target_lig_537,Neomycin-acridine conjugated aminoglycoside2,[C@H]1([C@@H]([C@@H]([C@@H](O[C@H]1CN)O[C@H]1[C@@H]([C@H]([C@@H](C[C@@H]1N)N)O)O[C@H]1[C@H]([C@@H]([C@H](O1)CNc1c2c(cccc2)nc2c1cccc2)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)CN)O)O)N)O)N)O)O
MOL_8749960209f5,Target_lig_538,Neomycin-acridine conjugated aminoglycoside3,[C@H]1([C@@H]([C@@H]([C@@H](O[C@@H]1CN)O[C@@H]1[C@@H]([C@@H]([C@H](C[C@@H]1N)N)O)O[C@@H]1[C@H]([C@H]([C@@H](O1)CSCCSCCNc1c2c(cccc2)nc2c1cccc2)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)CN)O)O)N)O)N)O)O
MOL_1b0d169fbc1c,Target_lig_539,Kanamycin A-acridine conjugate,[C@@H]1([C@@H](C[C@@H]([C@@H]([C@H]1O)O[C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)CN)O)O)O)N)N)O[C@@H]1[C@H]([C@H]([C@H]([C@@H](O1)CNc1c2ccccc2nc2c1cccc2)O)N)O
MOL_4ef521f0cbbe,Target_lig_903,CCUG_compound_34,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC(=CC=C3)F)NCCCO
MOL_06fb967f58ae,Target_lig_905,CCUG_compound_36,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)NC4=CC=C(C=C4)O.Cl
MOL_6fc4c1cd82d7,Target_lig_906,CCUG_compound_37,C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCCO
MOL_11a89320bd1b,Target_lig_907,CCUG_compound_38,CC(C)(C)C(CN1C=CN=C1)NC(=O)NC2=CC3=C(C=C2)NN=C3
MOL_5ab5b14e40be,Target_lig_908,CCUG_compound_39,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC(=CC=C3)O)NCCCO
MOL_66febb8203cb,Target_lig_904,CCUG_compound_35,CC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCCO
MOL_f31577687785,Target_lig_909,CCUG_compound_40,COC(=O)C1=CC(=CC=C1)NC2=NC3=CC=CC=C3C(=N2)N
MOL_e11ce3f1914a,Target_lig_910,CCUG_compound_41,CN1C2=C(C=CC(=C2)NC(=O)NCC3=CN=CN3CCOC)C=N1
MOL_1739e1f5ff25,Target_lig_911,CCUG_compound_42,CCOC1=C(C=CC(=C1)C2=NC3=C(N2)C=C(C=C3)N4C=NN=N4)O
MOL_0a9daf1ed871,Target_lig_912,CCUG_compound_43,CN(C)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)N4CCOCC4.Cl
MOL_68c0d0e0a10f,Target_lig_1190,Spiro-compound_4,OC1C[C@]2(OCC1O)[C@@H](N)C[C@H](C([C@H]2O)O)N
MOL_08023652dae0,Target_lig_1007,Mitoxantrone_analog_3,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)NCCNCCO)NCCNCCO
MOL_6c9d3c2e0c4c,Target_lig_1192,Spiro-compound_6,N[C@@H]1C[C@H](N)[C@]2([C@@H](C1O)O)CCC=CCO2
MOL_6fcbf60eacb5,Target_lig_1288,IRE-03,Oc1ccc(c(c1)O)c1n[nH]c(c1c1cnn(c1)c1ccccc1)C
MOL_6e411618bb3f,Target_lig_1289,IRE-03-3,COc1c(OC)ccc(c1O)c1n[nH]c(c1c1cnn(c1)c1ccccc1)C(F)(F)F
MOL_f661f0359d7e,Target_lig_846,Pyridazine 21,C1C2CN(CC2CN1)C3=NN=C(C=C3)C4=C(C=C(C=C4)C5=CNN=C5)O
MOL_feba12d450da,Target_lig_838,Eastern amine 13,C1CNCC(C1OC2=NN=C(C=C2)C3=C(C=C(C=C3)N4C=CC=N4)O)(F)F
MOL_00846c845428,Target_lig_840,Pyridazine 15,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=C(C=C4C(=C3)C=CC=N4)O)C
MOL_cc92c70335fc,Target_lig_841,Pyridazine 16,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=C(C=C4C=CN=CC4=C3)O)C
MOL_f6ea4f1b77aa,Target_lig_842,Pyridazine 17,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=C(C=C(C=C3)N4C=CC(=N4)N)O)C
MOL_eca3b63bb462,Target_lig_843,Pyridazine 18,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=C(C=C(C=C3)N4C=C(C=N4)CO)O)C
MOL_3158d2c45d8a,Target_lig_1086,CD33 compound 9,Cc1cnc2c(c1)nnn2c1ccc(cc1)C(=O)N(c1ncccc1Cl)C1CCCNC1
MOL_0a782b33201a,Target_lig_1085,CD33 compound 8,Cc1ccc2c(n1)n(nn2)c1ccc(cc1)C(=O)N(c1ncccc1Cl)C1CCCNC1
MOL_3d5c389e65e2,Target_lig_1084,CD33 compound 7,C1CC(CNC1)N(C2=C(C=CC=N2)Cl)C(=O)C3=CC=C(C=C3)N4C5=C(C=CC=N5)N=N4
MOL_a37c16c99319,Target_lig_844,Pyridazine 19,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=C(C=C(C=C3)C4=CNN=C4)O)C
MOL_f2fbddc52ca5,Target_lig_845,Pyridazine 20,C1CC2(CCN(C2)C3=NN=C(C=C3)C4=C(C=C(C=C4)C5=CNN=C5)O)CNC1
MOL_c85518573c5f,Target_lig_1191,Spiro-compound_5,O[C@H]1CO[C@@]2(CC[C@H]1O)[C@@H](N)C[C@H](C([C@H]2O)O)N
MOL_9d70f12095d6,Target_lig_847,Pyridazine 22,CC1(CC(CC(N1)(C)C)CC2=NN=C(C=C2)C3=C(C=C(C=C3)C4=CNN=C4)O)C
MOL_73ab371d15ec,Target_lig_848,Branaplam,CC1(CC(CC(N1)(C)C)OC2=NN=C(C=C2)C3=C(C=C(C=C3)C4=CNN=C4)O)C
MOL_fda3e3307d8e,Target_lig_836,Eastern amine 11,CC1(CC(CC(N1)(C)C)OC2=NN=C(C=C2)C3=C(C=C(C=C3)N4C=CC=N4)O)C
MOL_7042d0cf4e17,Target_lig_721,PK4C9,C1=CC=C2C(=C1)C(=CN2)C(=O)C3=CN=C(N3)C(=O)C4=CNC5=C4C=CC(=C5)O
MOL_f6c7b1734d23,Target_lig_1193,Spiro-compound_7,C=CCC(CN[C@@H]1C[C@H](N)[C@]2([C@@H](C1O)O)CCC=CCO2)(C)C
MOL_5317192ab984,Target_lig_820,Guanidinoamine,NC(=N)NCC1OC(OC2C(NC(=N)N)CC(C(C2O)O)NC(=N)N)C(C(C1O)O)NC(=N)N
MOL_d3e31fc69cfb,Target_lig_828,Pyridazine 2,CC1(CC(CC(N1)(C)C)NC2=NN=C(C=C2)C3=CC4=CC=CC=C4S3)C
MOL_f93523c43527,Target_lig_829,Pyridazine 3,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=CC4=CC=CC=C4S3)C
MOL_8e9b22577e3c,Target_lig_830,Pyridazine 4,CC1(CC(CC(N1)(C)C)NC2=NN=C(C=C2)C3=CC4=CC=CC=C4C=C3)C
MOL_21cfef5cc837,Target_lig_831,Pyridazine 6,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=C(C=C(C=C3)F)O)C
MOL_63a3c76fdedf,Target_lig_832,Pyridazine 7,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=CC4=CC=CC=C4C=C3O)C
MOL_720f52b51f8c,Target_lig_833,Pyridazine 8,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=C(C=C(C=C3)C#N)O)C
MOL_b4dd7ff221d0,Target_lig_834,Pyridazine 9,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=C(C=C(C=C3)C#N)OC)C
MOL_cc592dad3800,Target_lig_835,Eastern amine 10,CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=C(C=C(C=C3)N4C=CC=N4)O)C
MOL_9c841653c0ad,Target_lig_837,Eastern amine 12,C1CNCCC1OC2=NN=C(C=C2)C3=C(C=C(C=C3)N4C=CC=N4)O
MOL_a1dbd44ee4ce,Target_lig_23,MPE-Fe(II),C[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=C(C=C4)NCCCNC(=O)CN(CCN(CC(=O)O)CC(=O)[O-])CC(=O)O)N)N
